id	label	x	y	cluster	weight
337	337	0.9604	-0.3448	3	22
340	340	0.6581	-0.2788	3	2
341	341	-0.9009	-0.0704	2	7
342	342	-0.6312	-0.0225	2	3
347	347	-0.3398	0.6445	1	2
348	348	0.8313	0.2809	5	155
349	349	-0.8518	-0.1368	2	1
350	350	0.553	-0.4461	3	8
352	352	-0.5919	-0.3788	4	19
355	355	0.8603	-0.486	3	3
356	356	0.7813	-0.5492	3	1
359	359	0.1489	-0.6583	3	2
360	360	-0.8191	-0.182	2	19
363	363	-0.1424	0.7863	1	2
366	366	-0.5697	0.4582	2	1
368	368	-0.7925	-0.2207	2	1
369	369	0.5129	-0.5347	3	1
371	371	-0.4145	-0.2783	4	1
374	374	-0.1477	-0.531	3	3
375	375	-0.9079	0.0072	2	1
376	376	-0.2536	0.8772	1	3
377	377	-0.1813	-0.1583	4	64
381	381	1.2542	-0.2651	3	10
383	383	-0.9544	-0.1399	2	4
386	386	0.0517	0.754	1	1
388	388	0.7317	0.5796	5	2
391	391	0.0202	-0.7216	3	1
393	393	0.7885	-0.395	3	4
396	396	-0.864	0.1703	2	2
405	405	-0.4985	-0.0822	5	1
408	408	0.4495	-0.611	3	2
409	409	-0.2144	0.7495	1	1
203	203	0.774	-0.4718	3	3
204	204	0.2993	0.0291	4	5
205	205	-0.5714	0.4679	2	5
206	206	-0.5472	0.4812	2	1
208	208	-0.6618	0.2544	2	268
211	211	-0.3947	0.5572	2	3
217	217	0.5212	0.5304	5	1
218	218	-0.9519	-0.1537	2	8
220	220	-0.8194	-0.0898	2	7
222	222	-0.3577	-0.3257	4	2
223	223	-0.936	-0.1638	2	2
