label	sublabel	description	x	y	cluster	weight
"vaccine; mouse; immunogenicity; recombinant protein; tobacco chloroplast"	73	"<table><tr><td>Micro-level field;</td><td>2855</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plant biotechnology journal; transgenic research; vaccine; plant cell reports; frontiers in plant science</td></tr><tr><td>Terms;</td><td>vaccine; mouse; immunogenicity; recombinant protein; tobacco chloroplast</td></tr></table>"	-0.4774	-0.3373	4	73
"james webb space telescope; sofia; jwst; ccd; mid infrared instrument"	70	"<table><tr><td>Micro-level field;</td><td>2724</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; astronomical society of the pacific conference series; publications of the astronomical society of the pacific; journal of instrumentation; astrophysics and space science library</td></tr><tr><td>Terms;</td><td>james webb space telescope; sofia; jwst; ccd; mid infrared instrument</td></tr></table>"	1.2759	-0.2569	3	70
"mouse; quantitative trait loci; complex trait; wide association study; genetic architecture"	69	"<table><tr><td>Micro-level field;</td><td>544</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>theoretical and applied genetics; euphytica; plos one; genetics; molecular breeding</td></tr><tr><td>Terms;</td><td>mouse; quantitative trait loci; complex trait; wide association study; genetic architecture</td></tr></table>"	-0.32	-0.3116	4	69
"class e amplifier; efficiency enhancement; doherty power amplifier; pae; high efficiency"	67	"<table><tr><td>Micro-level field;</td><td>1249</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee mtt-s international microwave symposium; ieee transactions on microwave theory and techniques; ieee microwave and wireless components letters; asia pacific microwave conference-proceedings; european microwave conference</td></tr><tr><td>Terms;</td><td>class e amplifier; efficiency enhancement; doherty power amplifier; pae; high efficiency</td></tr></table>"	0.9956	0.0911	5	67
"shiga toxin; hemolytic uremic syndrome; enteropathogenic escherichia coli; stec; shiga toxin producing escherichia coli"	66	"<table><tr><td>Micro-level field;</td><td>431</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>infection and immunity; journal of food protection; applied and environmental microbiology; journal of clinical microbiology; plos one</td></tr><tr><td>Terms;</td><td>shiga toxin; hemolytic uremic syndrome; enteropathogenic escherichia coli; stec; shiga toxin producing escherichia coli</td></tr></table>"	-0.5572	-0.2784	4	66
"cerebral malaria; plasmodium falciparum; pregnancy; intermittent preventive treatment; chloroquine"	66	"<table><tr><td>Micro-level field;</td><td>70</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>malaria journal; american journal of tropical medicine and hygiene; plos one; antimicrobial agents and chemotherapy; journal of infectious diseases</td></tr><tr><td>Terms;</td><td>cerebral malaria; plasmodium falciparum; pregnancy; intermittent preventive treatment; chloroquine</td></tr></table>"	-0.6116	-0.2621	2	66
"test data compression; scan; post silicon validation; test generation; test scheduling"	64	"<table><tr><td>Micro-level field;</td><td>1042</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>international test conference proceedings; asian test symposium proceedings; ieee transactions on computer-aided design of integrated circuits and systems; ieee vlsi test symposium; journal of electronic testing-theory and applications</td></tr><tr><td>Terms;</td><td>test data compression; scan; post silicon validation; test generation; test scheduling</td></tr></table>"	0.81	0.4522	5	64
"synthetic jet; airfoil; flow control; plasma actuator; dielectric barrier discharge plasma actuator"	64	"<table><tr><td>Micro-level field;</td><td>2184</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>aiaa journal; journal of physics d-applied physics; ieee transactions on plasma science; combustion and flame; technical physics letters</td></tr><tr><td>Terms;</td><td>synthetic jet; airfoil; flow control; plasma actuator; dielectric barrier discharge plasma actuator</td></tr></table>"	0.7668	-0.2252	3	64
"betavoltaic battery; nuclear battery; nanoscale; demonstration; radioisotope"	63	"<table><tr><td>Micro-level field;</td><td>3736</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>tribology & lubrication technology; applied radiation and isotopes; atomic energy; applied physics letters; journal of physics conference series</td></tr><tr><td>Terms;</td><td>betavoltaic battery; nuclear battery; nanoscale; demonstration; radioisotope</td></tr></table>"	0.7278	-0.5682	3	63
"submerged membrane bioreactor; aerobic granule; anammox; mbr; anaerobic ammonium oxidation"	61	"<table><tr><td>Micro-level field;</td><td>217</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>water science and technology; bioresource technology; water research; desalination and water treatment; environmental technology</td></tr><tr><td>Terms;</td><td>submerged membrane bioreactor; aerobic granule; anammox; mbr; anaerobic ammonium oxidation</td></tr></table>"	0.0922	-0.3095	4	61
"arabidopsis; fatty acid desaturase; desaturase; delta; cloning"	60	"<table><tr><td>Micro-level field;</td><td>2516</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plant physiology; industrial crops and products; crop science; plant journal; plant physiology and biochemistry</td></tr><tr><td>Terms;</td><td>arabidopsis; fatty acid desaturase; desaturase; delta; cloning</td></tr></table>"	-0.3328	-0.3354	4	60
"osmotic dehydration; drying; thin layer; superheated steam; kinetic"	59	"<table><tr><td>Micro-level field;</td><td>726</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>drying technology; journal of food engineering; journal of food science and technology-mysore; journal of food processing and preservation; lwt-food science and technology</td></tr><tr><td>Terms;</td><td>osmotic dehydration; drying; thin layer; superheated steam; kinetic</td></tr></table>"	-0.2033	-0.3964	4	59
"micropropagation; cryopreservation; plant regeneration; agrobacterium; leaf explant"	57	"<table><tr><td>Micro-level field;</td><td>134</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>plant cell tissue and organ culture; acta horticulturae; in vitro cellular & developmental biology-plant; plant cell reports; scientia horticulturae</td></tr><tr><td>Terms;</td><td>micropropagation; cryopreservation; plant regeneration; agrobacterium; leaf explant</td></tr></table>"	-0.3443	-0.328	4	57
"lateral photovoltaic effect; position sensitive detector; quadrant detector; psd; atmosphere"	56	"<table><tr><td>Micro-level field;</td><td>3769</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>proceedings of spie; journal of optical technology; nuclear instruments & methods in physics research section a-accelerators spectrometers detectors and associated equipment; applied physics letters; proceedings of the ieee international symposium on industrial electronics</td></tr><tr><td>Terms;</td><td>lateral photovoltaic effect; position sensitive detector; quadrant detector; psd; atmosphere</td></tr></table>"	0.8394	-0.4853	3	56
"cho cell; chinese hamster ovary cell; mammalian cell culture; cho; monoclonal antibody production"	55	"<table><tr><td>Micro-level field;</td><td>2127</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>biotechnology and bioengineering; biotechnology progress; journal of biotechnology; cytotechnology; esact proceedings</td></tr><tr><td>Terms;</td><td>cho cell; chinese hamster ovary cell; mammalian cell culture; cho; monoclonal antibody production</td></tr></table>"	-0.4942	-0.3391	4	55
"optical flow estimation; image restoration; markov random field model; unsupervised segmentation"	55	"<table><tr><td>Micro-level field;</td><td>2129</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; proceedings of spie; ieee international conference on image processing icip; international conference on pattern recognition; ieee transactions on image processing</td></tr><tr><td>Terms;</td><td>optical flow estimation; image restoration; markov random field model; unsupervised segmentation</td></tr></table>"	0.6389	0.4364	5	55
"sucrose transporter; cytosolic glutamine synthetase; nitrate accumulation; glutamate dehydrogenase; phloem loading"	55	"<table><tr><td>Micro-level field;</td><td>1588</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of experimental botany; plant physiology; acta horticulturae; frontiers in plant science; planta</td></tr><tr><td>Terms;</td><td>sucrose transporter; cytosolic glutamine synthetase; nitrate accumulation; glutamate dehydrogenase; phloem loading</td></tr></table>"	-0.3069	-0.319	4	55
"speaker verification; language identification; lvcsr; language model"	54	"<table><tr><td>Micro-level field;</td><td>315</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>international conference on acoustics speech and signal processing icassp; lecture notes in computer science; interspeech; speech communication; ieee transactions on audio speech and language processing</td></tr><tr><td>Terms;</td><td>speaker verification; language identification; lvcsr; language model</td></tr></table>"	0.5849	0.4934	5	54
"phytase; inositol; kinase; phytic acid; phytase production"	53	"<table><tr><td>Micro-level field;</td><td>1877</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>food chemistry; journal of food science and technology-mysore; journal of agricultural and food chemistry; journal of the science of food and agriculture; international journal of food science and technology</td></tr><tr><td>Terms;</td><td>phytase; inositol; kinase; phytic acid; phytase production</td></tr></table>"	-0.4046	-0.3598	4	53
"dielectric resonator antenna; dra; conformal strip"	53	"<table><tr><td>Micro-level field;</td><td>3132</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on antennas and propagation; ieee antennas and propagation society international symposium; microwave and optical technology letters; ieee antennas and wireless propagation letters; international journal of rf and microwave computer-aided engineering</td></tr><tr><td>Terms;</td><td>dielectric resonator antenna; dra; conformal strip</td></tr></table>"	1.0144	0.0318	5	53
